1,-1,2316.962,468.578,241.288,126.055,0.998,-1,-1,-1
1,-1,1760.642,424.328,99.867,117.945,0.843,-1,-1,-1
1,-1,2080.245,433.964,247.546,149.238,0.991,-1,-1,-1
1,-1,1789.769,422.402,197.760,155.639,0.995,-1,-1,-1
1,-1,1535.818,357.227,215.331,217.575,0.254,-1,-1,-1
1,-1,1540.397,352.019,219.032,223.651,0.891,-1,-1,-1
2,-1,2316.966,468.591,241.279,125.967,0.998,-1,-1,-1
2,-1,1760.621,424.295,100.229,117.906,0.847,-1,-1,-1
2,-1,2080.328,433.946,247.465,149.231,0.991,-1,-1,-1
2,-1,1789.921,422.495,197.588,155.578,0.995,-1,-1,-1
2,-1,1535.931,356.764,215.308,218.058,0.250,-1,-1,-1
2,-1,1540.447,351.339,218.983,224.375,0.891,-1,-1,-1
3,-1,2316.966,468.615,241.278,125.932,0.998,-1,-1,-1
3,-1,1761.809,420.451,109.742,120.888,0.844,-1,-1,-1
3,-1,2080.282,433.951,247.511,149.234,0.991,-1,-1,-1
3,-1,1790.120,422.601,197.407,155.471,0.995,-1,-1,-1
3,-1,1535.758,356.958,215.546,217.850,0.250,-1,-1,-1
3,-1,1540.327,351.614,219.036,224.095,0.891,-1,-1,-1
4,-1,2316.969,468.613,241.291,125.908,0.998,-1,-1,-1
4,-1,1760.612,424.323,100.421,117.936,0.849,-1,-1,-1
4,-1,2080.345,433.922,247.359,149.301,0.991,-1,-1,-1
4,-1,1790.082,422.587,197.458,155.478,0.995,-1,-1,-1
4,-1,1535.992,357.107,215.291,217.749,0.247,-1,-1,-1
4,-1,1540.380,351.731,219.017,223.974,0.892,-1,-1,-1
5,-1,2316.969,468.621,241.295,125.886,0.998,-1,-1,-1
5,-1,1760.630,424.402,100.254,117.818,0.853,-1,-1,-1
5,-1,2080.453,433.910,247.250,149.315,0.991,-1,-1,-1
5,-1,1789.996,422.569,197.521,155.509,0.995,-1,-1,-1
5,-1,1535.744,357.146,215.530,217.677,0.246,-1,-1,-1
5,-1,1540.295,351.760,219.111,223.949,0.893,-1,-1,-1
6,-1,2316.946,468.594,241.337,125.917,0.998,-1,-1,-1
6,-1,1760.605,424.395,100.304,117.840,0.852,-1,-1,-1
6,-1,2080.517,433.931,247.209,149.306,0.991,-1,-1,-1
6,-1,1789.998,422.584,197.513,155.487,0.995,-1,-1,-1
6,-1,1535.751,357.178,215.522,217.619,0.250,-1,-1,-1
6,-1,1540.313,351.849,219.097,223.833,0.892,-1,-1,-1
7,-1,2316.930,468.621,241.315,125.890,0.998,-1,-1,-1
7,-1,1761.929,420.485,109.410,120.774,0.846,-1,-1,-1
7,-1,2080.666,433.909,247.013,149.334,0.991,-1,-1,-1
7,-1,1790.058,422.639,197.443,155.436,0.995,-1,-1,-1
7,-1,1536.216,357.248,215.001,217.627,0.256,-1,-1,-1
7,-1,1540.317,351.852,219.029,223.811,0.892,-1,-1,-1
8,-1,2316.926,468.588,241.354,125.931,0.998,-1,-1,-1
8,-1,1761.955,420.442,109.518,120.882,0.842,-1,-1,-1
8,-1,2080.682,434.053,247.041,149.169,0.991,-1,-1,-1
8,-1,1789.783,422.542,197.712,155.506,0.995,-1,-1,-1
8,-1,1536.240,356.989,214.902,217.886,0.255,-1,-1,-1
8,-1,1540.334,351.497,218.972,224.185,0.892,-1,-1,-1
9,-1,2316.925,468.591,241.349,125.927,0.998,-1,-1,-1
9,-1,1761.870,420.572,110.031,120.965,0.839,-1,-1,-1
9,-1,2080.773,434.091,246.948,149.139,0.991,-1,-1,-1
9,-1,1789.893,422.644,197.616,155.454,0.995,-1,-1,-1
9,-1,1535.965,356.965,215.206,217.859,0.256,-1,-1,-1
9,-1,1540.284,351.508,219.016,224.179,0.892,-1,-1,-1
10,-1,2316.872,468.601,241.392,125.872,0.998,-1,-1,-1
10,-1,1761.890,420.558,110.022,121.031,0.837,-1,-1,-1
10,-1,2080.717,434.077,247.018,149.194,0.991,-1,-1,-1
10,-1,1789.767,422.632,197.733,155.447,0.995,-1,-1,-1
10,-1,1536.049,356.851,215.103,217.984,0.254,-1,-1,-1
10,-1,1540.313,351.436,218.997,224.265,0.892,-1,-1,-1
11,-1,2316.870,468.598,241.384,125.880,0.998,-1,-1,-1
11,-1,1761.886,420.555,109.988,121.015,0.836,-1,-1,-1
11,-1,2080.875,433.979,246.768,149.344,0.991,-1,-1,-1
11,-1,1789.750,422.627,197.749,155.437,0.995,-1,-1,-1
11,-1,1535.956,356.807,215.228,218.012,0.253,-1,-1,-1
11,-1,1540.363,351.396,218.954,224.318,0.892,-1,-1,-1
12,-1,2316.859,468.594,241.405,125.869,0.998,-1,-1,-1
12,-1,1761.887,420.570,109.908,121.012,0.836,-1,-1,-1
12,-1,2080.875,433.999,246.817,149.314,0.991,-1,-1,-1
12,-1,1789.742,422.620,197.760,155.450,0.995,-1,-1,-1
12,-1,1535.932,356.811,215.247,217.998,0.254,-1,-1,-1
12,-1,1540.371,351.397,218.945,224.317,0.892,-1,-1,-1
13,-1,2316.852,468.648,241.471,125.818,0.998,-1,-1,-1
13,-1,1761.832,420.562,110.457,120.951,0.839,-1,-1,-1
13,-1,2080.823,433.978,246.791,149.334,0.991,-1,-1,-1
13,-1,1789.745,422.809,197.740,155.211,0.995,-1,-1,-1
13,-1,1535.879,357.087,215.301,217.706,0.265,-1,-1,-1
13,-1,1540.393,351.820,218.816,223.795,0.891,-1,-1,-1
14,-1,2316.824,468.648,241.505,125.825,0.998,-1,-1,-1
14,-1,1761.826,420.598,110.173,120.992,0.838,-1,-1,-1
14,-1,2080.808,433.994,246.817,149.302,0.991,-1,-1,-1
14,-1,1789.682,422.784,197.778,155.217,0.995,-1,-1,-1
14,-1,1535.932,357.116,215.248,217.696,0.267,-1,-1,-1
14,-1,1540.407,351.857,218.814,223.755,0.891,-1,-1,-1
15,-1,2316.829,468.642,241.506,125.831,0.998,-1,-1,-1
15,-1,1760.448,418.968,111.399,121.925,0.864,-1,-1,-1
15,-1,2080.845,433.994,246.770,149.315,0.991,-1,-1,-1
15,-1,1789.586,422.636,197.892,155.332,0.995,-1,-1,-1
15,-1,1535.924,357.107,215.260,217.700,0.267,-1,-1,-1
15,-1,1540.412,351.854,218.808,223.758,0.891,-1,-1,-1
16,-1,2316.840,468.644,241.496,125.772,0.998,-1,-1,-1
16,-1,1760.385,419.023,110.711,121.879,0.864,-1,-1,-1
16,-1,2080.774,433.987,246.889,149.317,0.991,-1,-1,-1
16,-1,1789.662,422.598,197.810,155.389,0.995,-1,-1,-1
